0.45299256;0.418146979;0.45299256;0.494173702;0.543591072;0.60399008;0.67948884;0.776558675;0.679533279;0.639560733;0.604029581;0.572238551;0.543626623;0.604029581;0.679533279;0.776609462;0.724835498;0.679533279;0.604029581;0.572238551;0.543626623;0.517739641;0.494497608;0.472997712
"Generationen: 50,""Crossover: ox2"",""C-Rate: 0.8"",""Mutation: Exchange"",""M-Rate: 0.5"",""Selection: Tournament"",""T-Size: 3"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.4"",""Selection-Pressure: 1.2"",""GPS Frequenz: 8""";;;;;;;;;;;;;;;;;;;;;;;
"Iteration,""total duration"",""avg. duration"",""standard deviation"",""avg.DiffrentCitiesofBest"",""avg.DiffrentCitiesofAll"",""calc. time"",""time""";;;;;;;;;;;;;;;;;;;;;;;
"6,""4736"",""6974"",""1271"",""3"",""3"",""3"",""Mon Aug 06 09:15:32 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"39,""4716"",""5628"",""1313"",""3"",""3"",""2"",""Mon Aug 06 09:15:32 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"49,""4716"",""5480"",""1240"",""3"",""3"",""2"",""Mon Aug 06 09:15:32 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4646"",""5373"",""1177"",""3"",""3"",""886"",""Mon Aug 06 08:00:00 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4606"",""4671"",""37"",""3"",""3"",""9837"",""Mon Aug 06 08:00:06 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4595"",""4794"",""590"",""3"",""3"",""1391"",""Mon Aug 06 08:00:12 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4590"",""4789"",""589"",""3"",""3"",""2406"",""Mon Aug 06 08:00:14 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4584"",""4782"",""590"",""3"",""3"",""1794"",""Mon Aug 06 08:00:16 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4581"",""4785"",""613"",""3"",""3"",""379"",""Mon Aug 06 08:00:16 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4570"",""4637"",""36"",""3"",""3"",""5826"",""Mon Aug 06 08:00:22 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4563"",""4766"",""607"",""3"",""3"",""3831"",""Mon Aug 06 08:00:26 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4561"",""4628"",""35"",""3"",""3"",""691"",""Mon Aug 06 08:00:27 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4548"",""4772"",""604"",""3"",""3"",""3197"",""Mon Aug 06 08:00:30 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4547"",""4769"",""617"",""3"",""3"",""281"",""Mon Aug 06 08:00:30 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"0.7012841856158003,""0.6473392482607386"",""0.7012841856158003"",""0.7650372933990548"",""0.8417102589965588"",""0.9352336211072876"",""1.0521378237456984"",""1.2024432271379413"",""1.0521378237456984"",""0.9902473635253634"",""0.9352336211072876"",""0.8860107989437461"",""0.8417102589965588"",""0.9352336211072876"",""1.0521378237456984"",""1.2024432271379413"",""1.1234100822442317"",""1.0531969521039672"",""0.9361750685368597"",""0.8869026965086039"",""0.8425575616831738"",""0.802435773031594"",""0.7659614197119761"",""0.7326587492897164""";;;;;;;;;;;;;;;;;;;;;;;
"Generationen: 50,""Crossover: ox2"",""C-Rate: 0.8"",""Mutation: Exchange"",""M-Rate: 0.5"",""Selection: Tournament"",""T-Size: 3"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.4"",""Selection-Pressure: 1.2"",""GPS Frequenz: 8""";;;;;;;;;;;;;;;;;;;;;;;
"Iteration,""total duration"",""avg. duration"",""standard deviation"",""avg.DiffrentCitiesofBest"",""avg.DiffrentCitiesofAll"",""calc. time"",""time""";;;;;;;;;;;;;;;;;;;;;;;
"3,""4730"",""6096"",""1690"",""3"",""3"",""4"",""Mon Aug 06 09:22:13 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"12,""4707"",""5512"",""1235"",""3"",""3"",""3"",""Mon Aug 06 09:22:13 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"49,""4707"",""4928"",""645"",""3"",""3"",""2"",""Mon Aug 06 09:22:13 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4640"",""4850"",""613"",""3"",""3"",""1464"",""Mon Aug 06 08:00:00 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4609"",""4799"",""591"",""2"",""3"",""6540"",""Mon Aug 06 08:00:08 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4605"",""4939"",""837"",""3"",""3"",""3009"",""Mon Aug 06 08:00:11 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4599"",""4797"",""607"",""3"",""3"",""4991"",""Mon Aug 06 08:00:16 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4594"",""4791"",""590"",""3"",""3"",""4377"",""Mon Aug 06 08:00:20 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4590"",""4792"",""614"",""3"",""3"",""3623"",""Mon Aug 06 08:00:24 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4584"",""4647"",""35"",""3"",""3"",""3427"",""Mon Aug 06 08:00:27 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4581"",""4644"",""35"",""3"",""3"",""560"",""Mon Aug 06 08:00:28 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4576"",""4779"",""617"",""3"",""3"",""4013"",""Mon Aug 06 08:00:32 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4567"",""4767"",""607"",""3"",""3"",""7999"",""Mon Aug 06 08:00:40 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4562"",""4625"",""35"",""3"",""3"",""4181"",""Mon Aug 06 08:00:44 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4560"",""4760"",""607"",""3"",""3"",""1166"",""Mon Aug 06 08:00:45 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4557"",""4755"",""598"",""3"",""3"",""2655"",""Mon Aug 06 08:00:48 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4546"",""4763"",""600"",""3"",""3"",""2770"",""Mon Aug 06 08:00:50 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4540"",""4881"",""817"",""2"",""3"",""5229"",""Mon Aug 06 08:00:56 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4531"",""4744"",""618"",""3"",""3"",""8000"",""Mon Aug 06 08:01:04 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4522"",""4764"",""606"",""3"",""3"",""6156"",""Mon Aug 06 08:01:10 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4520"",""4756"",""610"",""3"",""3"",""1845"",""Mon Aug 06 08:01:12 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4518"",""4754"",""608"",""3"",""3"",""10741"",""Mon Aug 06 08:01:19 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4517"",""4619"",""64"",""3"",""3"",""6"",""Mon Aug 06 08:01:20 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4500"",""4744"",""611"",""3"",""3"",""2687"",""Mon Aug 06 08:01:25 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"GPS,""4497"",""4739"",""606"",""3"",""3"",""2578"",""Mon Aug 06 08:01:28 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
"Intersection,""4493"",""4892"",""837"",""3"",""3"",""5586"",""Mon Aug 06 08:01:33 CEST 2018""";;;;;;;;;;;;;;;;;;;;;;;
0.427421983;0.394543369;0.427421983;0.466278527;0.51290638;0.569895978;0.641132975;0.7327234;0.641132975;0.603419271;0.569895978;0.539901453;0.51290638;0.569895978;0.641132975;0.7327234;0.683875173;0.641132975;0.569895978;0.539901453;0.51290638;0.488482267;0.466278527;0.446005548
Generationen: 50;Crossover: ox2;C-Rate: 0.8;Mutation: Exchange;M-Rate: 0.5;Selection: Tournament;T-Size: 3;Reinsertion-Rate: 0.2;Generation-Gap: 0.4;Selection-Pressure: 1.2;GPS Frequenz: 8;;;;;;;;;;;;;
Iteration;total duration;avg. duration;standard deviation;avg.DiffrentCitiesofBest;avg.DiffrentCitiesofAll;calc. time;time;;;;;;;;;;;;;;;;
6;4707;5942;1410;3;3;4;09:26:34;;;;;;;;;;;;;;;;
47;4683;4766;47;3;3;1;09:26:34;;;;;;;;;;;;;;;;
49;4683;4751;43;3;3;1;09:26:34;;;;;;;;;;;;;;;;
Intersection;4618;4681;39;3;3;1589;08:00:00;;;;;;;;;;;;;;;;
Intersection;4605;4944;839;3;3;5172;08:00:06;;;;;;;;;;;;;;;;
GPS;4603;4804;622;2;3;1243;08:00:08;;;;;;;;;;;;;;;;
Intersection;4595;4800;621;3;3;4445;08:00:12;;;;;;;;;;;;;;;;
GPS;4588;4652;37;3;3;3555;08:00:16;;;;;;;;;;;;;;;;
Intersection;4584;4915;821;3;3;676;08:00:16;;;;;;;;;;;;;;;;
Intersection;4581;4646;38;3;3;388;08:00:17;;;;;;;;;;;;;;;;
GPS;4568;4633;37;3;3;6936;08:00:24;;;;;;;;;;;;;;;;
Intersection;4563;4764;611;3;3;2950;08:00:27;;;;;;;;;;;;;;;;
Intersection;4561;4757;590;3;3;692;08:00:27;;;;;;;;;;;;;;;;
Intersection;4547;4633;60;3;3;3267;08:00:31;;;;;;;;;;;;;;;;
GPS;4545;4756;602;3;3;1091;08:00:32;;;;;;;;;;;;;;;;
GPS;4530;4872;820;2;3;8001;08:00:40;;;;;;;;;;;;;;;;
Intersection;4524;4895;822;3;3;2798;08:00:43;;;;;;;;;;;;;;;;
GPS;4514;4616;66;3;3;5201;08:00:48;;;;;;;;;;;;;;;;
Intersection;4520;4757;610;3;3;624;08:00:48;;;;;;;;;;;;;;;;
Intersection;4502;4612;74;3;3;3559;08:00:52;;;;;;;;;;;;;;;;
GPS;4495;4602;70;3;3;3817;08:00:56;;;;;;;;;;;;;;;;
Intersection;4495;4760;605;3;3;1000;08:00:57;;;;;;;;;;;;;;;;
GPS;4482;4747;606;3;3;7000;08:01:04;;;;;;;;;;;;;;;;
Intersection;4471;4634;119;3;3;6670;08:01:10;;;;;;;;;;;;;;;;
GPS;4468;4633;120;3;3;1329;08:01:12;;;;;;;;;;;;;;;;
Intersection;4439;4607;123;3;3;11764;08:01:23;;;;;;;;;;;;;;;;
Intersection;4425;4472;48;2;2;731;08:01:24;;;;;;;;;;;;;;;;
City;4420;4603;619;2;2;11630;08:01:25;;;;;;;;;;;;;;;;
Intersection;4420;4603;619;2;2;13;08:01:25;;;;;;;;;;;;;;;;
GPS;4405;4588;619;2;2;1;08:01:33;;;;;;;;;;;;;;;;
Intersection;4401;4585;619;2;2;11;08:01:35;;;;;;;;;;;;;;;;
GPS;4390;4444;66;2;2;5022;08:01:41;;;;;;;;;;;;;;;;
Intersection;4370;4554;618;2;2;7861;08:01:49;;;;;;;;;;;;;;;;
GPS;4370;4554;618;2;2;140;08:01:49;;;;;;;;;;;;;;;;
0.741754914;0.684696844;0.741754914;0.809187179;0.890105897;0.988369002;1.111915127;1.270760146;1.111915127;1.046508355;0.988369002;0.936349581;0.889532102;0.988369002;1.111915127;1.270760146;1.186042802;1.111915127;0.988369002;0.936349581;0.889532102;0.84717343;0.808665547;0.773506176
Generationen: 50;Crossover: ox2;C-Rate: 0.8;Mutation: Exchange;M-Rate: 0.5;Selection: Tournament;T-Size: 3;Reinsertion-Rate: 0.2;Generation-Gap: 0.4;Selection-Pressure: 1.2;GPS Frequenz: 8;;;;;;;;;;;;;
Iteration;total duration;avg. duration;standard deviation;avg.DiffrentCitiesofBest;avg.DiffrentCitiesofAll;calc. time;time;;;;;;;;;;;;;;;;
22;4683;5214;1011;3;3;10;09:32:37;;;;;;;;;;;;;;;;
49;4683;5060;877;3;3;2;09:32:37;;;;;;;;;;;;;;;;
Intersection-270222194;4618;4974;833;3;3;1452;08:00:00;;;;;;;;;;;;;;;;
GPS-G0;4609;4806;612;3;3;6552;08:00:08;;;;;;;;;;;;;;;;
Intersection-270909156;4605;4803;590;3;3;3665;08:00:11;;;;;;;;;;;;;;;;
"0.762856830932515","0.7049578260252901","0.7637043115273977","0.8331319762117065","0.9164451738328773","1.0182724153698637","1.1455564672910965","1.3092073911898248","1.1458110767587837","1.0784104251847377","1.0184987348966967","0.9648935383231863","0.916648861407027","1.0184987348966967","1.1458110767587837","1.3094983734386099","1.2221984818760359","1.1458110767587837","1.0184987348966967","0.9648935383231863","0.916648861407027","0.87299891562574","0.8333171467336609","0.797085966440893"
"Generationen: 50","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"49","4683","5066","873","3","3","2","9:37:44"
"Intersection-270222194","4618","4980","830","3","3","1396","8:0:1"
"GPS-G0","4609","4810","607","3","3","6608","8:0:8"
"Intersection-270909156","4605","4812","605","3","3","4004","8:0:12"
"GPS-G1","4601","4810","620","3","3","3996","8:0:16"
"Intersection-267619033","4594","4667","38","3","3","6189","8:0:22"
"GPS-G2","4592","4665","38","3","3","1810","8:0:24"
"0.5489330558946771","0.5067074362104711","0.5489330558946771","0.5988360609760114","0.6584538542268217","0.7316153935853574","0.823067317783527","0.9406483631811738","0.823067317783527","0.7746515932080256","0.7316153935853574","0.6931093202387596","0.6585424050843458","0.731713783427051","0.8231780063554323","0.9407748644062083","0.878056540112461","0.8231780063554323","0.731713783427051","0.6932025316677324","0.6585424050843458","0.6271832429374722","0.5990780257873821","0.5730311551009742"
"Generationen: 500","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"4","4709","6549","1421","3","4","4","9:40:20"
"8","4683","5947","1411","3","3","3","9:40:20"
"499","4683","5033","881","3","3","0","9:40:21"
"Intersection-270222194","4618","4949","837","3","3","1349","8:0:1"
"1.62996457220326","0.8629888777780669","0.9349046175929059","1.0198959464649882","1.121885541111487","1.2465394901238744","1.4023569263893587","1.6026936301592671","1.4023569263893587","1.3198653424841023","1.2465394901238744","1.1809321485384072","1.121885541111487","1.2465394901238744","1.4023569263893587","1.6026936301592671","1.4958473881486491","1.4023569263893587","1.2465394901238744","1.1809321485384072","1.121885541111487","1.068462420106178","1.0198959464649882","0.9747582788010686"
"Generationen: 500","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"499","4683","4896","638","3","3","1","8:0:1"
"Intersection-270222194","4618","4819","607","3","3","1323","8:0:0"
"0.45573188726311453","0.4206755882428749","0.45573188726311453","0.49716205883248854","0.5468782647157374","0.6076425163508193","0.6835978308946717","1.2449112845531478","1.0892973739840044","1.0252210578672982","0.9682643324302261","0.9173030517760036","0.8714378991872035","0.9682643324302261","1.0892973739840044","1.2449112845531478","1.1619171989162713","1.0892973739840044","0.9682643324302261","0.9173030517760036","0.8714378991872035","0.8299408563687651","0.7922162719883667","0.44876985310969925"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","3756","3756","5117","544","6","7","9","8:0:1"
"4","3750","3750","4665","523","5","6","2","8:0:1"
"21","3573","3573","4195","333","4","5","4","8:0:1"
"414","3455","3455","3778","148","4","4","1","8:0:2"
"1000","3455","3455","3745","176","3","4","1","8:0:2"
"2000","3455","3455","3726","137","3","4","1","8:0:3"
"3000","3455","3455","3747","187","3","4","0","8:0:4"
"4000","3455","3455","3726","137","3","4","0","8:0:5"
"4999","3455","3455","3763","211","3","4","1","8:0:6"
"Intersection-354490987","3408","3660","236","3","4","9105","8:0:8"
"GPS-G0","3407","3656","227","3","4","512","8:0:8"
"Intersection-252119325","3403","3639","189","3","4","3765","8:0:12"
"Intersection-3829282012","3401","3649","224","3","4","1090","8:0:13"
"Intersection-247892015","3407","3641","183","3","4","1528","8:0:15"
"0.214953546276892","0.19841865810174644","0.214953546276892","0.23449477775660946","0.2579442555322704","0.2866047283691894","0.322430319415338","0.36849179361752915","0.322430319415338","0.3034638300379652","0.2866047283691894","0.27152026898133724","0.2579442555322704","0.2866047283691894","0.322430319415338","0.36849179361752915","1.515977828825025","1.4212292145234608","1.2633148573541875","1.196824601703967","1.1369833716187687","1.082841306303589","1.0336212469261534","0.9886811927119729"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","4192","4192","5449","589","6","6","8","8:0:1"
"10","4186","4186","4604","378","5","5","5","8:0:1"
"13","3929","3929","4497","369","6","5","3","8:0:1"
"15","3882","3882","4436","364","6","5","0","8:0:1"
"91","3574","3574","4097","235","5","5","0","8:0:1"
"1000","3574","3574","3835","224","4","5","0","8:0:2"
"2000","3574","3574","3851","233","5","5","0","8:0:2"
"3000","3574","3574","3828","199","4","5","1","8:0:3"
"4000","3574","3574","3838","209","4","5","0","8:0:4"
"4999","3574","3574","3819","169","4","5","0","8:0:5"
"Intersection-354490987","3411","3653","221","4","5","5","10111","8:0:2"
"Intersection-252119325","3405","3637","196","4","5","5","32","8:0:3"
"Intersection-3829282012","3403","3636","196","4","5","5","16","8:0:4"
"Intersection-247892015","3410","3620","143","4","5","5","21","8:0:4"
"Intersection-247892442","3402","3612","142","4","5","5","21","8:0:5"
"Intersection-1070763982","3386","3604","156","4","5","5","3282","8:0:9"
"GPS-G0","3384","3612","180","4","5","5","441","8:0:10"
"Intersection-247892037","3382","3617","195","4","5","5","1124","8:0:11"
"Intersection-354493089","3373","3617","224","4","4","4","3437","8:0:14"
"6.2554680492698145","5.774278199325982","6.2554680492698145","6.824146962839797","7.506561659123777","8.340624065693087","9.383202073904721","10.723659513033969","9.383202073904721","8.831249010733856","8.340624065693087","7.901643851709239","7.506561659123777","8.340624065693087","9.383202073904721","10.723659513033969","10.008748878831703","9.383202073904721","8.340624065693087","7.901643851709239","7.506561659123777","0.29673830480019037","0.28325020003654533","0.2709349739479999"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","4673","4673","5420","436","6","6","8","8:0:1"
"6","3753","3753","4731","395","6","6","4","8:0:1"
"9","3746","3746","4466","399","4","5","0","8:0:1"
"GPS-G1","3360","3588","179","4","5","5","3454","8:0:18"
"1000","3746","3746","4163","504","3","4","1","8:0:2"
"2000","3746","3746","4112","408","3","4","0","8:0:3"
"Intersection-307747207","3357","3577","155","4","5","5","1867","8:0:20"
"3000","3746","3746","4187","573","3","4","0","8:0:4"
"4000","3746","3746","4136","432","3","4","1","8:0:4"
"4999","3746","3746","4185","567","4","4","0","8:0:5"
"Intersection-354493086","3344","3581","262","4","5","5","6022","8:0:26"
"GPS-G2","3343","3552","152","4","5","5","101","8:0:26"
"Intersection-247892354","3415","3645","276","4","5","5","6672","8:0:32"
"GPS-G3","3410","3613","213","4","4","4","1324","8:0:34"
"Intersection-1205890451","3305","3481","142","4","5","5","2254","8:0:36"
"Intersection-247892457","3306","3511","205","4","4","4","905","8:0:37"
"1.8315651001724524","1.6906754770822636","1.8315651001724524","1.998071018369948","2.197878120206943","2.4420868002299367","2.7473476502586784","3.1398258860099184","2.7473476502586784","2.5857389649493445","2.4420868002299367","2.3135559160073083","2.197878120206943","2.4420868002299367","2.7473476502586784","3.1398258860099184","2.9305041602759236","2.7473476502586784","2.4420868002299367","2.3135559160073083","2.197878120206943","2.0932172573399455","1.998071018369948","1.911198365397342"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","4728","4728","5606","396","6","6","5","8:0:1"
"5","4464","4464","5311","372","5","6","0","8:0:1"
"19","4357","4357","4951","346","5","5","13","8:0:1"
"83","4012","4012","4625","378","4","4","1","8:0:1"
"206","4006","4006","4367","235","4","4","0","8:0:1"
"1000","4006","4006","4353","276","3","4","0","8:0:2"
"2000","4006","4006","4417","462","3","4","1","8:0:2"
"3000","4006","4006","4374","304","3","4","0","8:0:3"
"3089","3840","3840","4337","328","4","3","0","8:0:3"
"3090","3751","3751","4206","267","4","4","4","8:0:3"
"4000","3751","3751","4093","218","3","4","1","8:0:4"
"4999","3751","3751","4134","309","3","4","0","8:0:4"
"GPS-G4","3288","3543","310","4","5","5","4843","8:0:42"
"Intersection-303499560","3281","3458","143","4","5","5","2700","8:0:45"
"GPS-G5","3260","3424","117","4","5","5","5299","8:0:50"
"Intersection-303501692","3258","3470","203","4","5","5","1046","8:0:51"
"GPS-G0","3550","3743","193","3","3","3","11533","8:0:8"
